memory_system,retriever,query_id,category,query,recall_at_1,recall_at_3,mrr,evidence_complete,stale_hit,scope_leakage,returned_count,gold,retrieved
mem0_style,sag,q015,alias,和爱丽丝玩无畏契约时我习惯什么定位？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""game_3.teammate_251.role"", ""控场""]]","[{""memory_id"": ""mem0_style_0011"", ""slot"": ""game_3.teammate_251.role"", ""value"": ""控场"", ""content"": ""Kaiwen与Alice玩Valorant时偏好控场位。"", ""score"": 0.342605}]"
mem0_style,sag,q016,scope,Charles在大乱斗里应该站什么位置？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_252.coordination"", ""Charles前排""]]","[{""memory_id"": ""mem0_style_0012"", ""slot"": ""game_1.teammate_252.coordination"", ""value"": ""Charles前排"", ""content"": ""Kaiwen与Charles玩大乱斗时偏好由Charles担任前排。"", ""score"": 0.666139}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.373078}, {""memory_id"": ""mem0_style_0018"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""Kaiwen当前在英雄联盟大乱斗中偏好坦克角色。"", ""score"": 0.318564}]"
mem0_style,sag,q017,alias,和朱玉文玩大乱斗时谁先开团？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_253.coordination"", ""朱一闻先开团""]]","[{""memory_id"": ""mem0_style_0013"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""与朱一闻玩大乱斗时，由朱一闻先开团，Kaiwen随后跟进。"", ""score"": 0.525812}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.352894}, {""memory_id"": ""mem0_style_0020"", ""slot"": ""teammate_253.address_preference"", ""value"": ""不要称呼主人"", ""content"": ""朱一闻不希望豆小饼称呼他为主人。"", ""score"": 0.322297}]"
mem0_style,sag,q018,scope,应该怎样鼓励毕文？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""teammate_254.encouragement_style"", ""简短加油""]]","[{""memory_id"": ""mem0_style_0014"", ""slot"": ""teammate_254.encouragement_style"", ""value"": ""简短加油"", ""content"": ""毕文偏好简短、不肉麻的鼓励方式。"", ""score"": 0.551929}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.208544}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.184891}]"
mem0_style,sag,q019,real_log,朱一闻不希望AI怎么称呼他？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""teammate_253.address_preference"", ""不要称呼主人""]]","[{""memory_id"": ""mem0_style_0020"", ""slot"": ""teammate_253.address_preference"", ""value"": ""不要称呼主人"", ""content"": ""朱一闻不希望豆小饼称呼他为主人。"", ""score"": 0.682126}, {""memory_id"": ""mem0_style_0013"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""与朱一闻玩大乱斗时，由朱一闻先开团，Kaiwen随后跟进。"", ""score"": 0.350586}, {""memory_id"": ""mem0_style_0015"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""Kaiwen不希望AI替他辱骂队友。"", ""score"": 0.34253}]"
mem0_style,sag,q020,alias,周宇文对主人这个称呼是什么态度？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""teammate_253.address_preference"", ""不要称呼主人""]]","[{""memory_id"": ""mem0_style_0020"", ""slot"": ""teammate_253.address_preference"", ""value"": ""不要称呼主人"", ""content"": ""朱一闻不希望豆小饼称呼他为主人。"", ""score"": 0.528898}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.23688}, {""memory_id"": ""mem0_style_0013"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""与朱一闻玩大乱斗时，由朱一闻先开团，Kaiwen随后跟进。"", ""score"": 0.210974}]"
mem0_style,sag,q021,multi_hop,在COD和Bill组队时，我用什么角色、Bill又怎样配合？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_2.teammate_250.role"", ""狙击手""], [""game_2.teammate_250.coordination"", ""Bill守近点""]]","[{""memory_id"": ""mem0_style_0008"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""Kaiwen与Bill玩COD时偏好使用狙击手。"", ""score"": 0.488687}, {""memory_id"": ""mem0_style_0009"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""Kaiwen在COD使用狙击手时，Bill负责保护近距离区域。"", ""score"": 0.484429}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.189004}]"
mem0_style,sag,q022,multi_hop,比尔在使命召唤要保护近点，是因为我通常用什么武器定位？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_2.teammate_250.coordination"", ""Bill守近点""], [""game_2.teammate_250.role"", ""狙击手""]]","[{""memory_id"": ""mem0_style_0009"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""Kaiwen在COD使用狙击手时，Bill负责保护近距离区域。"", ""score"": 0.374366}, {""memory_id"": ""mem0_style_0008"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""Kaiwen与Bill玩COD时偏好使用狙击手。"", ""score"": 0.272264}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.21937}]"
mem0_style,sag,q023,multi_hop,朱一闻开团后谁应该跟进？完整说明配合顺序。,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_253.coordination"", ""朱一闻先开团""]]","[{""memory_id"": ""mem0_style_0013"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""与朱一闻玩大乱斗时，由朱一闻先开团，Kaiwen随后跟进。"", ""score"": 0.486531}, {""memory_id"": ""mem0_style_0020"", ""slot"": ""teammate_253.address_preference"", ""value"": ""不要称呼主人"", ""content"": ""朱一闻不希望豆小饼称呼他为主人。"", ""score"": 0.452252}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.196656}]"
mem0_style,sag,q024,knowledge,亚索为什么经常购买暴击装备？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""knowledge.yasuo_crit"", ""暴击装备""]]","[{""memory_id"": ""mem0_style_0002"", ""slot"": ""knowledge.yasuo_crit"", ""value"": ""暴击装备"", ""content"": ""亚索通常需要暴击装备来发挥被动收益。"", ""score"": 0.433651}]"
mem0_style,sag,q025,knowledge,卡牌大师哪张牌提供稳定控制？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""knowledge.tf_yellow_card"", ""单体控制""]]","[{""memory_id"": ""mem0_style_0003"", ""slot"": ""knowledge.tf_yellow_card"", ""value"": ""单体控制"", ""content"": ""卡牌大师的黄牌提供稳定的单体眩晕控制。"", ""score"": 0.528824}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.415064}]"
mem0_style,sag,q026,knowledge,大乱斗里什么召唤师技能适合远距离开团？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""knowledge.aram_snowball"", ""远距离开团""]]","[{""memory_id"": ""mem0_style_0004"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""大乱斗的雪球召唤师技能适合远距离开团。"", ""score"": 0.74133}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.340415}, {""memory_id"": ""mem0_style_0018"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""Kaiwen当前在英雄联盟大乱斗中偏好坦克角色。"", ""score"": 0.331608}]"
mem0_style,sag,q027,knowledge,锤石应该用什么技能救处于危险的队友？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""knowledge.thresh_lantern"", ""救援队友""]]","[{""memory_id"": ""mem0_style_0005"", ""slot"": ""knowledge.thresh_lantern"", ""value"": ""救援队友"", ""content"": ""锤石的灯笼可以救援处于危险中的队友。"", ""score"": 0.46983}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.212518}, {""memory_id"": ""mem0_style_0015"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""Kaiwen不希望AI替他辱骂队友。"", ""score"": 0.18845}]"
mem0_style,sag,q028,mixed,结合我的偏好和游戏机制，我当前玩卡牌该出什么，以及黄牌有什么用？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.twisted_fate_build"", ""攻速AD""], [""knowledge.tf_yellow_card"", ""单体控制""]]","[{""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.444768}, {""memory_id"": ""mem0_style_0003"", ""slot"": ""knowledge.tf_yellow_card"", ""value"": ""单体控制"", ""content"": ""卡牌大师的黄牌提供稳定的单体眩晕控制。"", ""score"": 0.307499}, {""memory_id"": ""mem0_style_0018"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""Kaiwen当前在英雄联盟大乱斗中偏好坦克角色。"", ""score"": 0.233727}]"
mem0_style,sag,q029,mixed,我喜欢坦克时，大乱斗用什么技能方便远距离进场？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.preferred_role"", ""坦克""], [""knowledge.aram_snowball"", ""远距离开团""]]","[{""memory_id"": ""mem0_style_0004"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""大乱斗的雪球召唤师技能适合远距离开团。"", ""score"": 0.477718}, {""memory_id"": ""mem0_style_0018"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""Kaiwen当前在英雄联盟大乱斗中偏好坦克角色。"", ""score"": 0.39968}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.35105}]"
mem0_style,sag,q030,noisy_alias,豆小包应该用哪种语言和凯文讲话？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""user.language"", ""中文""]]","[{""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.459587}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.405813}, {""memory_id"": ""mem0_style_0007"", ""slot"": ""agent.nickname"", ""value"": ""豆小饼"", ""content"": ""Kaiwen将AI称为豆小饼。"", ""score"": 0.374578}]"
mem0_style,sag,q031,noisy_alias,窦小丙回复我时别说太久，这对应什么偏好？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""user.reply_style"", ""简短""]]","[{""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.364031}, {""memory_id"": ""mem0_style_0015"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""Kaiwen不希望AI替他辱骂队友。"", ""score"": 0.259438}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.252791}]"
mem0_style,sag,q032,noisy_alias,朱玉文和我配合的时候，是他冲还是我先冲？,0.0,1.0,0.5,1.0,0.0,0.0,3,"[[""game_1.teammate_253.coordination"", ""朱一闻先开团""]]","[{""memory_id"": ""mem0_style_0020"", ""slot"": ""teammate_253.address_preference"", ""value"": ""不要称呼主人"", ""content"": ""朱一闻不希望豆小饼称呼他为主人。"", ""score"": 0.384556}, {""memory_id"": ""mem0_style_0013"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""与朱一闻玩大乱斗时，由朱一闻先开团，Kaiwen随后跟进。"", ""score"": 0.294266}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.269764}]"
mem0_style,sag,q033,paraphrase,跟比尔打枪战我架远点时，谁看近处？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_2.teammate_250.coordination"", ""Bill守近点""]]","[{""memory_id"": ""mem0_style_0009"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""Kaiwen在COD使用狙击手时，Bill负责保护近距离区域。"", ""score"": 0.25455}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.201366}, {""memory_id"": ""mem0_style_0008"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""Kaiwen与Bill玩COD时偏好使用狙击手。"", ""score"": 0.186997}]"
mem0_style,sag,q034,abstention,我最喜欢的Apex英雄是谁？,0.0,0.0,0.0,0.0,0.0,0.0,3,[],"[{""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.217679}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.177973}, {""memory_id"": ""mem0_style_0015"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""Kaiwen不希望AI替他辱骂队友。"", ""score"": 0.170314}]"
mem0_style,sag,q035,abstention,Alice在COD里通常用什么角色？,1.0,1.0,1.0,1.0,0.0,0.0,0,[],[]
mem0_style,sag,q036,abstention,我对Dota 2的出装偏好是什么？,0.0,0.0,0.0,0.0,0.0,0.0,1,[],"[{""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.203833}]"
mem0_style,sag,q037,abstention,毕文最喜欢的食物是什么？,0.0,0.0,0.0,0.0,0.0,0.0,2,[],"[{""memory_id"": ""mem0_style_0014"", ""slot"": ""teammate_254.encouragement_style"", ""value"": ""简短加油"", ""content"": ""毕文偏好简短、不肉麻的鼓励方式。"", ""score"": 0.49598}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.259918}]"
mem0_style,sag,q038,abstention,Charles在Valorant里打什么位置？,0.0,0.0,0.0,0.0,0.0,0.0,2,[],"[{""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.177123}, {""memory_id"": ""mem0_style_0015"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""Kaiwen不希望AI替他辱骂队友。"", ""score"": 0.170764}]"
mem0_style,sag,q039,mixed,有人喊救命而且我们有锤石，该如何处理？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""user.rescue_protocol"", ""呼叫保护""], [""knowledge.thresh_lantern"", ""救援队友""]]","[{""memory_id"": ""mem0_style_0005"", ""slot"": ""knowledge.thresh_lantern"", ""value"": ""救援队友"", ""content"": ""锤石的灯笼可以救援处于危险中的队友。"", ""score"": 0.299286}, {""memory_id"": ""mem0_style_0016"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""当Kaiwen说救命时，豆小饼应立即请求队友保护Kaiwen。"", ""score"": 0.237583}]"
mem0_style,sag,q040,policy,给毕文加油时要不要说一大段很肉麻的话？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""teammate_254.encouragement_style"", ""简短加油""]]","[{""memory_id"": ""mem0_style_0014"", ""slot"": ""teammate_254.encouragement_style"", ""value"": ""简短加油"", ""content"": ""毕文偏好简短、不肉麻的鼓励方式。"", ""score"": 0.557476}, {""memory_id"": ""mem0_style_0019"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""Kaiwen当前在大乱斗玩卡牌大师时偏好攻速AD出装。"", ""score"": 0.239984}, {""memory_id"": ""mem0_style_0017"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""用户姓名是Kaiwen，中文别名为凯文。"", ""score"": 0.194719}]"
mem9_style,current_rag,q001,direct,我平时希望你用什么语言回答？,0.0,0.0,0.0,0.0,0.0,0.0,1,"[[""user.language"", ""中文""]]","[{""memory_id"": ""mem9_style_0009"", ""slot"": ""user.reply_style"", ""value"": ""简短"", ""content"": ""回答尽量简短，我在打游戏没时间听长篇解释。"", ""score"": 0.193455}]"
mem9_style,current_rag,q002,direct,游戏中回复应该长还是短？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""user.reply_style"", ""简短""]]","[{""memory_id"": ""mem9_style_0009"", ""slot"": ""user.reply_style"", ""value"": ""简短"", ""content"": ""回答尽量简短，我在打游戏没时间听长篇解释。"", ""score"": 0.194626}, {""memory_id"": ""mem9_style_0035"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：大乱斗亚索应该出什么？"", ""score"": 0.121104}]"
mem9_style,current_rag,q003,alias,这个AI叫什么名字？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""agent.nickname"", ""豆小饼""]]","[{""memory_id"": ""mem9_style_0011"", ""slot"": ""agent.nickname"", ""value"": ""豆小饼"", ""content"": ""我习惯叫这个AI豆小饼。"", ""score"": 0.397506}, {""memory_id"": ""mem9_style_0069"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""我名字是Kaiwen，也可以叫我凯文。"", ""score"": 0.239815}]"
mem9_style,current_rag,q004,alias,凯文的正式英文名是什么？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""user.name"", ""Kaiwen""]]","[{""memory_id"": ""mem9_style_0069"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""我名字是Kaiwen，也可以叫我凯文。"", ""score"": 0.220311}]"
mem9_style,current_rag,q005,policy,默认可以替我辱骂队友吗？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""user.trash_talk"", ""禁止""]]","[{""memory_id"": ""mem9_style_0056"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""我不喜欢AI替我骂队友，默认别嘴臭。"", ""score"": 0.412134}, {""memory_id"": ""mem9_style_0002"", ""slot"": ""user.language"", ""value"": ""中文"", ""content"": ""以后默认用中文跟我交流。"", ""score"": 0.172788}, {""memory_id"": ""mem9_style_0048"", ""slot"": null, ""value"": null, ""content"": ""可以帮我鼓励一下毕文吗？"", ""score"": 0.162594}]"
mem9_style,current_rag,q006,policy,当我喊救命时AI应该做什么？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""user.rescue_protocol"", ""呼叫保护""]]","[{""memory_id"": ""mem9_style_0031"", ""slot"": null, ""value"": null, ""content"": ""哇，我喊我喊我喊无限Q了。"", ""score"": 0.248797}, {""memory_id"": ""mem9_style_0035"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：大乱斗亚索应该出什么？"", ""score"": 0.24504}, {""memory_id"": ""mem9_style_0036"", ""slot"": null, ""value"": null, ""content"": ""哎，完了完了完了，救命救命救命。"", ""score"": 0.217084}]"
mem9_style,current_rag,q007,temporal,我目前在大乱斗最想玩什么定位？,1.0,1.0,1.0,1.0,1.0,0.0,3,"[[""game_1.preferred_role"", ""坦克""]]","[{""memory_id"": ""mem9_style_0077"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""现在大乱斗我更喜欢玩坦克，别再推荐输出位了。"", ""score"": 0.305011}, {""memory_id"": ""mem9_style_0015"", ""slot"": ""game_1.preferred_role"", ""value"": ""输出"", ""content"": ""大乱斗里我以前喜欢玩输出位。"", ""score"": 0.303456}, {""memory_id"": ""mem9_style_0035"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：大乱斗亚索应该出什么？"", ""score"": 0.250081}]"
mem9_style,current_rag,q008,temporal,不要用旧偏好，我现在大乱斗玩输出还是坦克？,1.0,1.0,1.0,1.0,1.0,0.0,3,"[[""game_1.preferred_role"", ""坦克""]]","[{""memory_id"": ""mem9_style_0077"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""现在大乱斗我更喜欢玩坦克，别再推荐输出位了。"", ""score"": 0.416122}, {""memory_id"": ""mem9_style_0015"", ""slot"": ""game_1.preferred_role"", ""value"": ""输出"", ""content"": ""大乱斗里我以前喜欢玩输出位。"", ""score"": 0.314713}, {""memory_id"": ""mem9_style_0152"", ""slot"": null, ""value"": null, ""content"": ""我现在也高，**"", ""score"": 0.202506}]"
mem9_style,current_rag,q009,temporal,我当前卡牌大师采用哪套出装？,0.0,1.0,0.5,1.0,1.0,0.0,3,"[[""game_1.twisted_fate_build"", ""攻速AD""]]","[{""memory_id"": ""mem9_style_0053"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：卡牌大师该怎么出装？"", ""score"": 0.475803}, {""memory_id"": ""mem9_style_0018"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""AP"", ""content"": ""我以前玩卡牌大师习惯出AP。"", ""score"": 0.337273}, {""memory_id"": ""mem9_style_0102"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""我现在玩卡牌大师改成攻速AD出装。"", ""score"": 0.333479}]"
mem9_style,current_rag,q010,temporal,卡牌出装偏好更新后是什么？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.twisted_fate_build"", ""攻速AD""]]","[{""memory_id"": ""mem9_style_0053"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：卡牌大师该怎么出装？"", ""score"": 0.237073}, {""memory_id"": ""mem9_style_0035"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：大乱斗亚索应该出什么？"", ""score"": 0.207831}, {""memory_id"": ""mem9_style_0102"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""攻速AD"", ""content"": ""我现在玩卡牌大师改成攻速AD出装。"", ""score"": 0.192944}]"
mem9_style,current_rag,q011,scope,和Bill玩COD时我的定位是什么？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""game_2.teammate_250.role"", ""狙击手""]]","[{""memory_id"": ""mem9_style_0029"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""和Bill打使命召唤时我习惯用狙击手。"", ""score"": 0.342593}, {""memory_id"": ""mem9_style_0033"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""我用狙的时候Bill通常帮我守近点。"", ""score"": 0.270004}]"
mem9_style,current_rag,q012,alias,使命召唤里比尔应该怎样保护我？,0.0,0.0,0.0,0.0,0.0,0.0,2,"[[""game_2.teammate_250.coordination"", ""Bill守近点""]]","[{""memory_id"": ""mem9_style_0029"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""和Bill打使命召唤时我习惯用狙击手。"", ""score"": 0.282112}, {""memory_id"": ""mem9_style_0064"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""如果我说救命，豆小饼应该立刻让队友保护我。"", ""score"": 0.247887}]"
mem9_style,current_rag,q013,scope,和Bill玩无畏契约时我打什么位置？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""game_3.teammate_250.role"", ""突破""]]","[{""memory_id"": ""mem9_style_0037"", ""slot"": ""game_3.teammate_250.role"", ""value"": ""突破"", ""content"": ""和Bill玩无畏契约时我喜欢打突破，不玩狙。"", ""score"": 0.70692}]"
mem9_style,current_rag,q014,scope,同样是Bill，但在Valorant里我还用狙吗？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""game_3.teammate_250.role"", ""突破""]]","[{""memory_id"": ""mem9_style_0037"", ""slot"": ""game_3.teammate_250.role"", ""value"": ""突破"", ""content"": ""和Bill玩无畏契约时我喜欢打突破，不玩狙。"", ""score"": 0.249681}]"
mem9_style,current_rag,q015,alias,和爱丽丝玩无畏契约时我习惯什么定位？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""game_3.teammate_251.role"", ""控场""]]","[{""memory_id"": ""mem9_style_0040"", ""slot"": ""game_3.teammate_251.role"", ""value"": ""控场"", ""content"": ""和Alice玩无畏契约时我通常打控场。"", ""score"": 0.439519}, {""memory_id"": ""mem9_style_0011"", ""slot"": ""agent.nickname"", ""value"": ""豆小饼"", ""content"": ""我习惯叫这个AI豆小饼。"", ""score"": 0.169668}]"
mem9_style,current_rag,q016,scope,Charles在大乱斗里应该站什么位置？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_252.coordination"", ""Charles前排""]]","[{""memory_id"": ""mem9_style_0044"", ""slot"": ""game_1.teammate_252.coordination"", ""value"": ""Charles前排"", ""content"": ""和Charles玩大乱斗时我喜欢让他玩前排。"", ""score"": 0.496014}, {""memory_id"": ""mem9_style_0015"", ""slot"": ""game_1.preferred_role"", ""value"": ""输出"", ""content"": ""大乱斗里我以前喜欢玩输出位。"", ""score"": 0.242057}, {""memory_id"": ""mem9_style_0035"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：大乱斗亚索应该出什么？"", ""score"": 0.223913}]"
